field,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4
700419,151.795164721215,50.6429878498027,151.043294330967,43.1073530206641,140.944023969296,43.0928407424314,140.155712622324,50.6258320079527
700421,151.795409721215,50.6429878498027,151.043539330967,43.1073530206641,140.944268969296,43.0928407424314,140.155957622324,50.6258320079527
700422,151.795448618404,50.643302235386,151.043565327557,43.1076677978008,140.944242909709,43.093155512372,140.155918406126,50.6261463648667
700423,151.795546110618,50.6440901890315,151.043630485414,43.1084567328476,140.94417759396,43.0939444293826,140.155820114347,50.6269342466555
700424,151.795791214511,50.6460710163446,151.043794296679,43.110440027546,140.944013385745,43.0959276787383,140.155573000285,50.6289148933192
700425,151.796407358487,50.6510494454331,151.044206078774,43.115424659526,140.943600605823,43.1009121967463,140.15495180318,50.6338928683145
700426,151.797956738809,50.6635621517801,151.04524151274,43.1279529661903,140.942562662879,43.1134402168794,140.153389716362,50.6464044329385
700427,151.801855574738,50.6950094147223,151.047846746916,43.1594394999392,140.939951116391,43.1449260300338,140.149458907953,50.6778488238645
700428,151.811684791144,50.7740399843469,151.054412704407,43.2385691653212,140.933369253059,43.2240538814594,140.139549099211,50.7568721592626
700429,151.836584407307,50.9726558942647,151.071032860071,43.4374366926766,140.916708855143,43.4229168308615,140.114445403819,50.9554697832835
700430,151.900428079926,51.4717795857216,151.113562566027,43.9372093631498,140.87407630225,43.922677873536,140.050078985637,51.4545468444262
700431,151.795806442985,50.6455556630631,151.043830676171,43.1099240322884,140.94413510953,43.0954116952778,140.155716294819,50.6283995870388
700433,151.79641475373,50.6439499094151,151.044504885148,43.1083162785079,140.945075222336,43.093803978254,140.156723613584,50.6267939798321
700434,151.796671048696,50.6432733835454,151.044788941777,43.1076389100262,140.945471301271,43.0931266252577,140.15714800511,50.6261175156571
700436,151.796778721215,50.6429878498027,151.044908330967,43.1073530206641,140.945637969296,43.0928407424314,140.157326622324,50.6258320079527
700439,151.797400721215,50.6429878498027,151.045530330967,43.1073530206641,140.946259969296,43.0928407424314,140.157948622324,50.6258320079527
700440,151.797439618404,50.643302235386,151.045556327557,43.1076677978008,140.946233909709,43.093155512372,140.157909406126,50.6261463648667
700441,151.797537110618,50.6440901890315,151.045621485414,43.1084567328476,140.94616859396,43.0939444293826,140.157811114347,50.6269342466555
700442,151.797782214511,50.6460710163446,151.045785296679,43.110440027546,140.946004385745,43.0959276787383,140.157564000285,50.6289148933192
700443,151.798398358487,50.6510494454331,151.046197078774,43.115424659526,140.945591605823,43.1009121967463,140.15694280318,50.6338928683145
700444,151.799947738809,50.6635621517801,151.04723251274,43.1279529661903,140.944553662879,43.1134402168794,140.155380716362,50.6464044329385
700445,151.803846574738,50.6950094147223,151.049837746916,43.1594394999392,140.941942116391,43.1449260300338,140.151449907953,50.6778488238645
700446,151.813675791144,50.7740399843469,151.056403704407,43.2385691653212,140.935360253059,43.2240538814594,140.141540099211,50.7568721592626
700447,151.838575407307,50.9726558942647,151.073023860071,43.4374366926766,140.918699855143,43.4229168308615,140.116436403819,50.9554697832835
700448,151.902419079926,51.4717795857216,151.115553566027,43.9372093631498,140.87606730225,43.922677873536,140.052069985637,51.4545468444262
700449,151.798195495054,50.6493700718795,151.046063160489,43.1137431932961,140.945735860731,43.0992307689645,140.157157371337,50.6322136479505
700451,151.799640442985,50.6455556630631,151.047664676171,43.1099240322884,140.94796910953,43.0954116952778,140.159550294819,50.6283995870388
700452,151.80024875373,50.6439499094151,151.048338885148,43.1083162785079,140.948909222336,43.093803978254,140.160557613584,50.6267939798321
700453,151.800505048696,50.6432733835454,151.048622941777,43.1076389100262,140.949305301271,43.0931266252577,140.16098200511,50.6261175156571
700454,151.800612721215,50.6429878498027,151.048742330967,43.1073530206641,140.949471969296,43.0928407424314,140.161160622324,50.6258320079527
700457,151.803868813701,50.6584275389793,151.051364539548,43.1228119500266,140.949536665817,43.1082993183073,140.16057885665,50.6412702887172
700460,151.802404721215,50.6429878498027,151.050534330967,43.1073530206641,140.951263969296,43.0928407424314,140.162952622324,50.6258320079527
700461,151.802443618404,50.643302235386,151.050560327557,43.1076677978008,140.951237909709,43.093155512372,140.162913406126,50.6261463648667
700462,151.802541110618,50.6440901890315,151.050625485414,43.1084567328476,140.95117259396,43.0939444293826,140.162815114347,50.6269342466555
700463,151.802786214511,50.6460710163446,151.050789296679,43.110440027546,140.951008385745,43.0959276787383,140.162568000285,50.6289148933192
700464,151.803402358486,50.6510494454331,151.051201078774,43.115424659526,140.950595605823,43.1009121967463,140.16194680318,50.6338928683145
700465,151.804951738809,50.6635621517801,151.05223651274,43.1279529661903,140.949557662879,43.1134402168794,140.160384716362,50.6464044329385
700466,151.808850574738,50.6950094147223,151.054841746916,43.1594394999392,140.946946116391,43.1449260300338,140.156453907953,50.6778488238645
700467,151.818679791144,50.7740399843469,151.061407704407,43.2385691653212,140.940364253059,43.2240538814594,140.146544099211,50.7568721592626
700468,151.843579407307,50.9726558942647,151.078027860071,43.4374366926766,140.923703855143,43.4229168308615,140.121440403819,50.9554697832835
700469,151.907423079926,51.4717795857216,151.120557566027,43.9372093631498,140.88107130225,43.922677873536,140.057073985637,51.4545468444262
700471,151.807299495054,50.6493700718795,151.055167160489,43.1137431932961,140.954839860731,43.0992307689645,140.166261371337,50.6322136479505
700472,151.808744442985,50.6455556630631,151.056768676171,43.1099240322884,140.95707310953,43.0954116952778,140.168654294819,50.6283995870388
700473,151.80935275373,50.6439499094151,151.057442885148,43.1083162785079,140.958013222336,43.093803978254,140.169661613584,50.6267939798321
700474,151.809609048696,50.6432733835454,151.057726941777,43.1076389100262,140.958409301271,43.0931266252577,140.17008600511,50.6261175156571
700475,151.809716721215,50.6429878498027,151.057846330967,43.1073530206641,140.958575969296,43.0928407424314,140.170264622324,50.6258320079527
700477,151.81734276912,50.6799349716546,151.063954383789,43.1443462207844,140.958560506558,43.1298330963857,140.168701046602,50.6627757579817
700482,151.814981721215,50.6429878498027,151.063111330967,43.1073530206641,140.963840969296,43.0928407424314,140.175529622324,50.6258320079527
700483,151.815020618404,50.643302235386,151.063137327557,43.1076677978008,140.963814909709,43.093155512372,140.175490406126,50.6261463648667
700484,151.815118110618,50.6440901890315,151.063202485414,43.1084567328476,140.96374959396,43.0939444293826,140.175392114347,50.6269342466555
700485,151.815363214511,50.6460710163446,151.063366296679,43.110440027546,140.963585385745,43.0959276787383,140.175145000285,50.6289148933192
700486,151.815979358487,50.6510494454331,151.063778078774,43.115424659526,140.963172605823,43.1009121967463,140.17452380318,50.6338928683145
700487,151.817528738809,50.6635621517801,151.06481351274,43.1279529661903,140.962134662879,43.1134402168794,140.172961716362,50.6464044329385
700488,151.821427574738,50.6950094147223,151.067418746916,43.1594394999392,140.959523116391,43.1449260300338,140.169030907953,50.6778488238645
700489,151.831256791144,50.7740399843469,151.073984704407,43.2385691653212,140.952941253059,43.2240538814594,140.159121099211,50.7568721592626
700490,151.856156407307,50.9726558942647,151.090604860071,43.4374366926766,140.936280855143,43.4229168308615,140.134017403819,50.9554697832835
700491,151.920000079926,51.4717795857216,151.133134566027,43.9372093631498,140.89364830225,43.922677873536,140.069650985637,51.4545468444262
700493,151.825485813701,50.6584275389793,151.072981539548,43.1228119500266,140.971153665817,43.1082993183073,140.18219585665,50.6412702887172
700494,151.828916495054,50.6493700718795,151.076784160489,43.1137431932961,140.976456860731,43.0992307689645,140.187878371337,50.6322136479505
700495,151.830361442985,50.6455556630631,151.078385676171,43.1099240322884,140.97869010953,43.0954116952778,140.190271294819,50.6283995870388
700496,151.83097075373,50.6439499094151,151.079060885148,43.1083162785079,140.979631222336,43.093803978254,140.191279613584,50.6267939798321
700497,151.831227048696,50.6432733835454,151.079344941777,43.1076389100262,140.980027301271,43.0931266252577,140.19170400511,50.6261175156571
700498,151.831334721215,50.6429878498027,151.079464330967,43.1073530206641,140.980193969296,43.0928407424314,140.191882622324,50.6258320079527
700500,151.849349799523,50.731004021672,151.093856900007,43.1954791684405,140.979979726468,43.1809648729022,140.187974020225,50.7138401389097
700506,151.846590721215,50.6429878498027,151.094720330967,43.1073530206641,140.995449969296,43.0928407424314,140.207138622324,50.6258320079527
700507,151.846629618404,50.643302235386,151.094746327557,43.1076677978008,140.995423909709,43.093155512372,140.207099406126,50.6261463648667
700508,151.846727110618,50.6440901890315,151.094811485414,43.1084567328476,140.99535859396,43.0939444293826,140.207001114347,50.6269342466555
700509,151.846972214511,50.6460710163446,151.094975296679,43.110440027546,140.995194385744,43.0959276787383,140.206754000285,50.6289148933192
700510,151.847588358486,50.6510494454331,151.095387078774,43.115424659526,140.994781605823,43.1009121967463,140.20613280318,50.6338928683145
700511,151.849137738809,50.6635621517801,151.09642251274,43.1279529661903,140.993743662879,43.1134402168794,140.204570716362,50.6464044329385
700512,151.853036574738,50.6950094147223,151.099027746916,43.1594394999392,140.991132116391,43.1449260300338,140.200639907953,50.6778488238645
700513,151.862865791144,50.7740399843469,151.105593704407,43.2385691653212,140.984550253059,43.2240538814594,140.190730099211,50.7568721592626
700514,151.887765407307,50.9726558942647,151.122213860071,43.4374366926766,140.967889855143,43.4229168308615,140.165626403819,50.9554697832835
700515,151.951609079926,51.4717795857216,151.164743566027,43.9372093631498,140.92525730225,43.922677873536,140.101259985637,51.4545468444262
700517,151.86867476912,50.6799349716546,151.115286383789,43.1443462207844,141.009892506558,43.1298330963857,140.220033046602,50.6627757579817
700518,151.876818813701,50.6584275389793,151.124314539548,43.1228119500266,141.022486665817,43.1082993183073,140.23352885665,50.6412702887172
700519,151.880249495054,50.6493700718795,151.128117160489,43.1137431932961,141.027789860731,43.0992307689645,140.239211371337,50.6322136479505
700520,151.881694442985,50.6455556630631,151.129718676171,43.1099240322884,141.03002310953,43.0954116952778,140.241604294819,50.6283995870388
700521,151.88230275373,50.6439499094151,151.130392885148,43.1083162785079,141.030963222336,43.093803978254,140.242611613584,50.6267939798321
700522,151.882559048696,50.6432733835454,151.130676941777,43.1076389100262,141.031359301271,43.0931266252577,140.24303600511,50.6261175156571
700523,151.882666721215,50.6429878498027,151.130796330967,43.1073530206641,141.031525969296,43.0928407424314,140.243214622324,50.6258320079527
700524,151.925425987279,50.852267326136,151.164906387358,43.3168951679021,141.030795766164,43.3023780842474,140.233663787617,50.8350923169591
700532,151.926028721215,50.6429878498027,151.174158330967,43.1073530206641,141.074887969296,43.0928407424314,140.286576622324,50.6258320079527
700533,151.926067618404,50.643302235386,151.174184327557,43.1076677978008,141.074861909709,43.093155512372,140.286537406126,50.6261463648667
700534,151.926165110618,50.6440901890315,151.174249485414,43.1084567328476,141.07479659396,43.0939444293826,140.286439114347,50.6269342466555
700535,151.926410214511,50.6460710163446,151.174413296679,43.110440027546,141.074632385745,43.0959276787383,140.286192000285,50.6289148933192
700536,151.927026358487,50.6510494454331,151.174825078774,43.115424659526,141.074219605823,43.1009121967463,140.28557080318,50.6338928683145
700537,151.928575738809,50.6635621517801,151.17586051274,43.1279529661903,141.073181662879,43.1134402168794,140.284008716362,50.6464044329385
700538,151.932474574738,50.6950094147223,151.178465746916,43.1594394999392,141.070570116391,43.1449260300338,140.280077907953,50.6778488238645
700539,151.942303791144,50.7740399843469,151.185031704407,43.2385691653212,141.063988253059,43.2240538814594,140.270168099211,50.7568721592626
700540,151.967203407307,50.9726558942647,151.201651860071,43.4374366926766,141.047327855143,43.4229168308615,140.245064403819,50.9554697832835
700541,152.031047079926,51.4717795857216,151.244181566027,43.9372093631498,141.00469530225,43.922677873536,140.180697985637,51.4545468444262
700543,151.971239799523,50.731004021672,151.215746900007,43.1954791684405,141.101869726468,43.1809648729022,140.309864020225,50.7138401389097
700544,151.99056476912,50.6799349716546,151.237176383789,43.1443462207844,141.131782506558,43.1298330963857,140.341923046602,50.6627757579817
700545,151.998708813701,50.6584275389793,151.246204539548,43.1228119500266,141.144376665817,43.1082993183073,140.35541885665,50.6412702887172
700546,152.002139495054,50.6493700718795,151.250007160489,43.1137431932961,141.149679860731,43.0992307689645,140.361101371337,50.6322136479505
700547,152.003584442985,50.6455556630631,151.251608676171,43.1099240322884,141.15191310953,43.0954116952778,140.363494294819,50.6283995870388
700548,152.00419275373,50.6439499094151,151.252282885148,43.1083162785079,141.152853222336,43.093803978254,140.364501613584,50.6267939798321
700549,152.004449048696,50.6432733835454,151.252566941777,43.1076389100262,141.153249301271,43.0931266252577,140.36492600511,50.6261175156571
700550,152.004556721215,50.6429878498027,151.252686330967,43.1073530206641,141.153415969296,43.0928407424314,140.365104622324,50.6258320079527
700551,152.106494522324,51.1401990296085,151.333870345921,43.6051949852103,141.151205121913,43.5906712400748,140.341729407921,51.1229973751414
700560,152.125674721215,50.6429878498027,151.373804330967,43.1073530206641,141.274533969296,43.0928407424314,140.486222622324,50.6258320079527
700561,152.125713618404,50.643302235386,151.373830327557,43.1076677978008,141.274507909709,43.093155512372,140.486183406126,50.6261463648667
700562,152.125811110618,50.6440901890315,151.373895485414,43.1084567328476,141.27444259396,43.0939444293826,140.486085114347,50.6269342466555
700563,152.126056214511,50.6460710163446,151.374059296679,43.110440027546,141.274278385745,43.0959276787383,140.485838000285,50.6289148933192
700564,152.126672358487,50.6510494454331,151.374471078774,43.115424659526,141.273865605823,43.1009121967463,140.48521680318,50.6338928683145
700565,152.128221738809,50.6635621517801,151.37550651274,43.1279529661903,141.272827662879,43.1134402168794,140.483654716362,50.6464044329385
700566,152.132120574738,50.6950094147223,151.378111746916,43.1594394999392,141.270216116391,43.1449260300338,140.479723907953,50.6778488238645
700567,152.141949791144,50.7740399843469,151.384677704407,43.2385691653212,141.263634253059,43.2240538814594,140.469814099211,50.7568721592626
700568,152.166849407307,50.9726558942647,151.401297860071,43.4374366926766,141.246973855143,43.4229168308615,140.444710403819,50.9554697832835
700569,152.230693079926,51.4717795857216,151.443827566027,43.9372093631498,141.20434130225,43.922677873536,140.380343985637,51.4545468444262
700570,152.214857987279,50.852267326136,151.454338387358,43.3168951679021,141.320227766164,43.3023780842474,140.523095787617,50.8350923169591
700572,152.260671799523,50.731004021672,151.505178900007,43.1954791684405,141.391301726468,43.1809648729022,140.599296020225,50.7138401389097
700573,152.27999676912,50.6799349716546,151.526608383789,43.1443462207844,141.421214506558,43.1298330963857,140.631355046602,50.6627757579817
700574,152.288140813701,50.6584275389793,151.535636539548,43.1228119500266,141.433808665817,43.1082993183073,140.64485085665,50.6412702887172
700575,152.291571495054,50.6493700718795,151.539439160489,43.1137431932961,141.439111860731,43.0992307689645,140.650533371337,50.6322136479505
700576,152.293016442985,50.6455556630631,151.541040676171,43.1099240322884,141.44134510953,43.0954116952778,140.652926294819,50.6283995870388
700577,152.29362575373,50.6439499094151,151.541715885148,43.1083162785079,141.442286222336,43.093803978254,140.653934613584,50.6267939798321
700578,152.293882048696,50.6432733835454,151.541999941777,43.1076389100262,141.442682301271,43.0931266252577,140.65435900511,50.6261175156571
700579,152.293989721215,50.6429878498027,151.542119330967,43.1073530206641,141.442848969296,43.0928407424314,140.654537622324,50.6258320079527
700589,152.627426721215,50.6429878498027,151.875556330967,43.1073530206641,141.776285969296,43.0928407424314,140.987974622324,50.6258320079527
700590,152.627465618404,50.643302235386,151.875582327557,43.1076677978008,141.776259909709,43.093155512372,140.987935406126,50.6261463648667
700591,152.627563110618,50.6440901890315,151.875647485414,43.1084567328476,141.77619459396,43.0939444293826,140.987837114347,50.6269342466555
700592,152.627808214511,50.6460710163446,151.875811296679,43.110440027546,141.776030385745,43.0959276787383,140.987590000285,50.6289148933192
700593,152.628424358487,50.6510494454331,151.876223078774,43.115424659526,141.775617605823,43.1009121967463,140.98696880318,50.6338928683145
700594,152.629973738809,50.6635621517801,151.87725851274,43.1279529661903,141.774579662879,43.1134402168794,140.985406716362,50.6464044329385
700595,152.633872574738,50.6950094147223,151.879863746916,43.1594394999392,141.771968116391,43.1449260300338,140.981475907953,50.6778488238645
700596,152.643701791144,50.7740399843469,151.886429704407,43.2385691653212,141.765386253059,43.2240538814594,140.971566099211,50.7568721592626
700597,152.668601407307,50.9726558942647,151.903049860071,43.4374366926766,141.748725855143,43.4229168308615,140.946462403819,50.9554697832835
700598,152.732445079926,51.4717795857216,151.945579566027,43.9372093631498,141.70609330225,43.922677873536,140.882095985637,51.4545468444262
901000,16.0857304576911,59.752275189014,14.7982216432467,52.2332727442863,2.75327550735544,52.2185164658947,1.41948385255115,59.734085616038
901003,11.2230598266632,59.8805325929557,9.92479440422117,52.3618690103004,357.844702336346,52.3471086667303,356.499970898973,59.8623246876723
901024,15.1517100806915,57.0050036860416,14.0680939788015,49.4796050156986,2.71624857430567,49.4649309677324,1.58992170558306,56.9871768173545
901027,10.6046314472061,57.1229673209776,9.51319548738407,49.5978128766111,358.133774719456,49.5831354753821,356.999487325724,57.1051259581655
901030,5.81068149907719,57.062163926931,4.72328565290223,49.5368832912553,353.358101250314,49.5222076202989,352.227926607407,57.0443300461254
901048,14.3188610090054,54.0753884997839,13.4076679585646,46.5446341593036,2.68590021453011,46.5300389333628,1.73517876990267,54.0578953527535
901051,10.0588824385527,54.1832886694604,9.14200714633713,46.6527097896524,358.398775426753,46.6381118023955,357.442264311191,54.1657840532827
903000,19.7778439889844,63.6928540328862,18.0933345047646,56.1864248669744,4.83244968720435,56.171532718912,3.0952045676072,63.6740300961855
903001,18.0681924309475,63.7663232189291,16.3747369110235,56.2601786757947,3.0881988822144,56.2452837553821,1.34186903423737,63.747485857825
903002,16.0841839830959,63.8182686584838,14.384362703374,56.312326673931,1.07961294349426,56.2974297874707,359.326818811432,63.7994217652296
903003,14.3506370181234,63.8427960850993,12.6477982101541,56.3369501265989,359.334427904595,56.3220523101126,357.578569589294,63.8239446792319
903004,12.3540019096724,63.843280890427,10.6511033813776,56.3374368324451,357.337562544835,56.3225389975651,355.581643586164,63.8244293952878
903005,10.6057933483173,63.8188029437518,8.90590641784407,56.3128630483302,355.600969021518,56.2979661416227,353.848108223328,63.7999559522791
903006,8.59070354049847,63.7666299504034,6.89721053053967,56.2604866001331,353.610565143901,56.2455916681256,351.864197225244,63.7477925331121
903007,6.83751917892118,63.6932102569472,5.15296648008905,56.1867824658171,351.891957574454,56.171890304336,350.154668569621,63.6743862553182
903008,19.371289194083,62.841392545912,17.7857651352452,55.3318173982293,4.81350020163615,55.3169566867351,3.17679367511785,62.8227194530085
903009,17.7029880038105,62.9128969371237,16.1094710481105,55.4035755881076,3.11356787414381,55.3887122845518,1.46874174603573,62.8942115017612
903010,15.7680874693897,62.9634686763224,14.1688832683995,55.4543279405013,1.15619691158667,55.4394627985019,359.505593523277,62.9447744766592
903011,14.0780574502785,62.9873381605446,12.4761589924535,55.4782829952985,359.455532323875,55.4634169840652,357.802192075936,62.9686398140552
903012,12.1321729320446,62.987823268322,10.53021965173,55.4787698443079,357.509431484343,55.4639038153988,355.856035547307,62.9691248374877
903013,10.4288092606395,62.964013194049,8.82954366853132,55.4548744079787,355.816676309379,55.4400092461609,354.166010558918,62.9453188998598
903014,8.46561047545664,62.9131939571847,6.8720602002741,55.4038736662524,353.876058612049,55.3890103519116,352.231198636755,62.8945084704324
903015,6.75770488229216,62.8417390862946,5.17214222253347,55.332165164205,352.199762986572,55.3173044401692,350.56301724667,62.8230659337138
903016,18.9071324439675,61.8065680779491,17.4312472175703,54.2935161209432,4.78942946429244,54.2786919881477,3.26412362024951,61.7880673666
903017,17.2858233359855,61.8740881045547,15.8031133847312,54.3612523084292,3.14037967764369,54.3464258407508,1.60813811173154,61.8555764889194
903018,15.4071985316243,61.9243176244296,13.9193829176127,54.4116435647557,1.24103251958371,54.3968153555361,359.703602370138,61.9057978667802
903019,13.7669874245497,61.9468262854691,12.2768759121927,54.4342249615175,359.591511611838,54.4193959706139,358.051748309173,61.9283028708803
903020,11.8825923779964,61.9472720964567,10.3924353426612,54.4346722147472,357.706932024546,54.4198432083534,356.167122460419,61.9287486093853
903021,10.2307683922889,61.9247832557093,8.74290533364073,54.4121106990746,356.064409939952,54.3972824736924,354.526931575795,61.9062634224622
903022,8.32640209650732,61.8743952325636,6.84366100110584,54.3615604229565,354.180831953641,54.3467339446414,352.648558737467,61.8558835672223
903023,6.67054586488695,61.8068950341606,5.19462769645963,54.2938441204464,352.55270887123,54.2790199763616,351.027369548956,61.7883942701204
903024,18.5522358593613,60.9544245077734,17.158844770477,53.4387627171588,4.77366297201538,53.4239674613437,3.33220744422768,60.9360575573708
903025,16.9677600873221,61.0202038484144,15.568232593312,53.504735992159,3.16371313724289,53.4899385453563,1.71601938536764,61.001826819943
903026,15.1326535799109,61.0692394034725,13.7285272488776,53.5539169103781,1.30954202391252,53.5391178262255,359.857173228697,61.050854836003
903027,13.5309039997835,61.0911647084321,12.1247145995536,53.5759074322986,359.699247300925,53.5611076149085,358.244781277716,61.0727767627573
903028,11.6911819171725,61.0916107448251,10.2849505033289,53.576354796849,357.859351247085,53.5615549645351,356.40484251481,61.0732227303792
903029,10.0788185082642,61.0697151814998,8.67464745334723,53.5543941021601,356.255521659553,53.5395950021037,354.803107399766,61.0513305407712
903030,8.22012404713107,61.0205111301978,6.82056779959478,53.5050441827451,354.415957827958,53.4902467256928,352.968234845821,61.0021340545532
903031,6.60405421563121,60.9547516261942,5.21063270304171,53.4390907970042,352.825354930171,53.4242955303089,351.383868473491,60.9363846257731
903032,18.1496430940631,59.9235080562031,16.8477457883819,52.4049589154302,4.75581735250375,52.3901972048788,3.40739229811059,59.9052939777028
903033,16.6067160210015,59.9856140514298,15.2995453487554,52.4672311009207,3.19045808560935,52.4524674105456,1.83667013106908,59.9673910243831
903034,14.8216071107769,60.0344187590875,13.5102718157942,52.5161670772511,1.38765608856161,52.5014018274663,0.029632887325401,60.0161886772368
903035,13.2635979007302,60.0551065935312,11.9504917474036,52.5369107344932,359.822129562204,52.5221448227291,358.462305494926,60.0368735151438
903036,11.4732748056356,60.0556718860616,10.1601202175962,52.5374775538773,358.031600911712,52.5227116240166,356.671727589172,60.0374387257433
903037,9.90596160719646,60.0349741400222,8.5945788151353,52.5167239553947,356.471808912271,52.5019586878461,355.113737408928,60.0167439777744
903038,8.09950362360542,59.9858719132306,6.79231099528754,52.4674896547284,354.683152357126,52.4527259561224,353.329342073985,59.9676488489623
903039,6.52888044520353,59.9237659260361,5.22696130460764,52.4052174733309,353.134961754584,52.3904557545697,351.786514494305,59.9055518104475
903040,17.8370555016724,59.0700993080637,16.6047517250507,51.5493597793398,4.7423359718306,51.5346247660147,3.464697486146,59.0520050060696
903041,16.3271461588526,59.1306432847461,15.090075461675,51.6100536133055,3.21175384307164,51.5953167365089,1.92926602795101,59.1125406758565
903042,14.5808613106302,59.1784065457469,13.3400121696366,51.6579356761344,1.44910258556111,51.6431973260136,0.162771079235299,59.1602973634888
903043,13.0571418822829,59.1985771275446,11.8146923501925,51.6781565825146,359.918456250071,51.6634176093463,358.630496736008,59.1804651640007
903044,11.3065693257286,59.1991327336156,10.0640756703199,51.678713576094,358.167692760315,51.6639745857564,356.879688361697,59.1810206934154
903045,9.77430649654967,59.1789522353941,8.53341409612423,51.6584827260425,356.642360492643,51.6437443590726,355.35598498024,59.1608429779335
903046,8.00837251841761,59.1309111746944,6.77128067298314,51.6103221681502,354.892888550258,51.5955852830981,353.610379221506,59.1128085289862
903047,6.4730395483254,59.0703572833533,5.24071551337698,51.5496183914312,353.378232105256,51.5348833701756,352.100573010808,59.052262946024
903048,17.4799418678178,58.032025554592,16.3256155022416,50.5088387245887,4.72739893234475,50.4941349704322,3.52910078734089,58.0140694177765
903049,16.0073338586811,58.0891029655361,14.8488970081601,50.5660449401278,3.23656097479088,50.5513395002959,2.03407978685802,58.071139434448
903050,14.3067319582748,58.137245464368,13.1448126382377,50.614296582755,1.52053143165631,50.5995897182003,0.314506364963451,58.1192756787071
903051,12.8220428493911,58.1562639655231,11.6587438815981,50.6333583279905,0.0297346827054099,50.6186508998654,358.82230565576,58.1382917045123
903052,11.1162508718127,58.1571176107626,9.95288992645064,50.6342139159346,358.323668390611,50.6195064625038,357.116176294124,58.1391452385858
903053,9.62403976664695,58.1380991164192,8.4620585682226,50.615152174284,356.837565254664,50.6004452844422,355.631477218954,58.1201292197061
903054,7.90436446742684,58.0900757513889,6.74585738896982,50.5670199268219,355.133280313182,50.552314458228,353.930727658355,58.07211209408
903055,6.40938981274638,58.0329884369298,5.25499426830925,50.5098037744928,353.656539889133,50.4950999919305,352.45817134346,58.015032175564
903056,17.2026280903038,57.1766792902437,16.1076064112142,49.6516368664746,4.71556900434592,49.6369579334662,3.57763149191492,57.158831298247
903057,15.7597833517553,57.2323562557152,14.6610280331842,49.7074304955929,3.25587200806632,49.6927499714788,2.11413386806201,57.214501372311
903058,14.094037003914,57.2795819391406,12.992101343992,49.7547555714531,1.57578562309703,49.7400736951163,0.430810135370011,57.261721194591
903059,12.6401007203211,57.2981204655267,11.5369132255323,49.7733332247286,0.116208600837193,49.7586508169118,358.96995885334,57.2802574161972
903060,10.9699212955398,57.2989843357685,9.86667542027047,49.7741989197495,358.445766166432,49.7595164871572,357.299456992837,57.2811211789846
903061,9.50905369708897,57.2804259563522,8.40706108550906,49.7556013686711,356.990545647638,49.7409194681453,355.845512187874,57.26256510692
903062,7.82562529034435,57.2333393054031,6.7268038957497,49.7084156101339,355.321415873663,49.6937350578966,354.179610472738,57.2154843001413
903063,6.36217753626192,57.1776524309327,5.26709074599063,49.6526120414777,353.874824401219,49.6379330806881,352.736820608803,57.1598043186582
904000,12.0237954538948,50.8381534362168,11.2638630622551,43.3027634351831,1.13211394704372,43.2882466765649,0.335580800804199,50.8209797249311
904001,10.5691645553608,50.9027683646076,9.80653919897618,43.3674602029293,359.663964720338,43.3529419551184,358.864685317869,50.8855887051862
904002,9.30221786278595,50.9448695371507,8.53783141354901,43.4096149109401,358.388183954759,43.3950956912425,357.5871086322,50.9276859934773
904003,7.84129779817302,50.9771713723043,7.075556703965,43.4419579343729,356.920472091866,43.4274379681579,356.118015347512,50.9599848438361
904004,6.56922749888425,50.9911982741612,5.80289721939845,43.4560027528142,355.645448719181,43.4414824621993,354.842391146715,50.974010448307
904005,5.10892001010711,50.9912181704444,4.3425888944949,43.4560226745242,354.18513704003,43.4415023834491,353.382078614916,50.9740303427494
904006,3.83331407119829,50.9772211131692,3.06757088868187,43.442007738739,352.912477897021,43.4274877713739,352.110019023087,50.9600345801017
904007,2.36419788110754,50.944949123112,1.59980809796235,43.4096945982606,351.450147254164,43.3951753767246,350.649068531784,50.9277655720896
904008,1.08665829745394,50.9028777963361,0.324028370135181,43.3675697735936,350.181435526976,43.3530515232581,349.382151463154,50.8856981268274
904009,359.613901677284,50.8382031786289,358.853967217109,43.3028132404469,348.722209782129,43.2882964806833,347.925674526403,50.8210294627703
904010,11.7768141750969,49.7924495399062,11.058859728013,42.255787797342,1.0973835577363,42.2412947427983,0.343664646890166,49.7753699268156
904011,10.3496713491248,49.8557555153145,9.62925870992597,42.319168028985,359.657732381058,42.3046735601771,358.901506015942,49.8386703184866
904012,9.10747141017429,49.9003239393313,8.38532192733127,42.3637889358889,358.406700556041,42.3492934698439,357.648702562688,49.8832348029418
904013,7.67422525133546,49.9300061426262,6.9509161735658,42.3935061868624,356.967560566961,42.3790100559428,356.208379764947,49.9129143786014
904014,6.42685996809271,49.9448521510171,5.70297003749516,42.4083697533112,355.717243827582,42.3938732896272,354.957470547761,49.927759071562
904015,4.99488676626697,49.9453297698309,4.27097813916936,42.4088479373098,354.285175633366,42.3943514629178,353.525383282894,49.9282366480434
904016,3.74398554912881,49.9305136141768,3.02065662595624,42.3940142582756,353.037220016315,42.3795181159838,352.278018971685,49.9134218052004
904017,2.30360091846751,49.9005727014306,1.58144172678584,42.3640379914032,351.602780708491,42.3495425197884,350.844772811906,49.8834835430323
